sr_fecha (Día);sr_plaza;Cod Enlaza;sr_remitente;sr_ps;sr_ori;sr_des;Total Palets ;Facturación€;Coste€
06/05/2026;461;461000512;461000512 INFORTISA S.L.;01;461;301;2;114,57;69,32
06/05/2026;461;461000512;461000512 INFORTISA S.L.;01;461;471;4;275,7;190,52
06/05/2026;461;461000512;461000512 INFORTISA S.L.;01;461;PTO;2;184,2;131,28
06/05/2026;461;461000512;"461000512 INFORTISA, S.L.";01;461;031;1;54,97;36,49
06/05/2026;461;461000512;"461000512 INFORTISA, S.L.";01;461;181;1;86,47;31,79
06/05/2026;461;461000512;"461000512 INFORTISA, S.L.";01;461;283;2;118,64;75,92
06/05/2026;461;461000512;"461000512 INFORTISA, S.L.";01;461;301;1;60,55;38,21
06/05/2026;461;461000512;"461000512 INFORTISA, S.L.";01;461;482;1;84,47;52,12
06/05/2026;461;461000558;461000558 EXP.555570417842 EN VUESTRAS INSTA;07;251;089;1;0;0
06/05/2026;461;461000558;461000558 METALPLAS SOCIEDAD COOPERATIVA;01;461;411;1;76;0
06/05/2026;461;461000558;461000558 RAUL ANTOLIN BARRAGAN;01;461;089;1;39,74;28,25
06/05/2026;461;461000562;"461000562 GME DIVISION BAÑOS, S.L.";01;461;031;2;125,34;89,3
06/05/2026;461;461000562;"461000562 GME DIVISION BAÑOS, S.L.";01;461;062;1;88,58;67,96
06/05/2026;461;461000562;"461000562 GME DIVISION BAÑOS, S.L.";01;461;089;9;622,03;406,53
06/05/2026;461;461000562;"461000562 GME DIVISION BAÑOS, S.L.";01;461;119;1;102,1;71,26
06/05/2026;461;461000562;"461000562 GME DIVISION BAÑOS, S.L.";01;461;152;1;95,52;68,79
06/05/2026;461;461000562;"461000562 GME DIVISION BAÑOS, S.L.";01;461;283;3;202,54;134,7
06/05/2026;461;461000562;"461000562 GME DIVISION BAÑOS, S.L.";01;461;291;1;89,08;67,57
06/05/2026;461;461000562;"461000562 GME DIVISION BAÑOS, S.L.";01;461;292;2;178,17;134,54
06/05/2026;461;461000562;"461000562 GME DIVISION BAÑOS, S.L.";01;461;302;1;47,12;24,2
06/05/2026;461;461000562;"461000562 GME DIVISION BAÑOS, S.L.";01;461;412;1;88,4;58,11
06/05/2026;461;461000562;"461000562 GME DIVISION BAÑOS, S.L.";01;461;482;1;86,35;58,38
06/05/2026;461;461000562;"461000562 GME DIVISION BAÑOS, S.L.";01;461;701;1;81,11;67,2
06/05/2026;461;461000562;"461000562 GME DIVISION BAÑOS, S.L.";01;461;702;2;147,68;117,36
06/05/2026;461;461000568;461000568 HUHTAMAKI;01;461;411;5;404,87;307,4
06/05/2026;461;461000604;461000604 ELE- ALMACEN DE LEÑA;01;283;461;1;53,61;37,96
06/05/2026;461;461000609;"461000609 PROMOPASTOR, S.L.";02;461;283;1;44,46;33,73
06/05/2026;461;461000609;"461000609 PROMOPASTOR, S.L.";02;461;439;1;45,84;35,34
06/05/2026;461;461000609;"461000609 PROMOPASTOR, S.L.";02;461;451;1;55,58;40,81
06/05/2026;461;461000609;"461000609 PROMOPASTOR, S.L.";17;461;461;4;122,12;106,56
06/05/2026;461;461000630;"461000630 THE ANIMAL STORE, S.L.";02;461;26E;6;371,02;268,81
06/05/2026;461;461000630;"461000630 THE ANIMAL STORE, S.L.";02;461;283;6;266,01;216,63
06/05/2026;461;461000630;"461000630 THE ANIMAL STORE, S.L.";02;461;411;2;130,54;121,76
06/05/2026;461;461000644;461000644 BERLIN PACKAGING RIBARROJA;01;461;303;1;53,65;40,94
06/05/2026;461;461000644;461000644 BERLIN PACKAGING RIBARROJA;02;461;031;1;29,9;23,45
06/05/2026;461;461000644;461000644 BERLIN PACKAGING RIBARROJA;02;461;032;6;249,28;207,3
06/05/2026;461;461000644;461000644 BERLIN PACKAGING RIBARROJA;02;461;041;1;87,98;67,96
06/05/2026;461;461000644;461000644 BERLIN PACKAGING RIBARROJA;02;461;482;1;42,15;32,41
06/05/2026;461;461000644;461000644 BERLIN PACKAGING RIBARROJA;02;461;PTO;3;296,27;239,19
06/05/2026;461;461000659;461000659 ILOT INTERIORS S.L.;02;461;041;1;77,4;62,71
06/05/2026;461;461000659;461000659 ILOT INTERIORS S.L.;02;461;283;2;121,24;71,34
06/05/2026;461;461000659;461000659 ILOT INTERIORS S.L.;02;461;292;1;75,72;52,38
06/05/2026;461;461000663;"461000663 S. COLOMER CASAS, S.L.";01;461;031;5;342,53;266,31
06/05/2026;461;461000663;"461000663 S. COLOMER CASAS, S.L.";01;461;089;6;519,71;318,06
06/05/2026;461;461000663;"461000663 S. COLOMER CASAS, S.L.";01;461;179;1;78,55;54,35
06/05/2026;461;461000663;"461000663 S. COLOMER CASAS, S.L.";01;461;292;7;749,9;549,66
06/05/2026;461;461000680;461000680 RUBEN- DABOTAP;01;482;292;1;116,69;68,67
06/05/2026;461;461000691;"461000691 GUEROLA, S.A.";02;461;089;2;141,45;112,36
06/05/2026;461;461000691;"461000691 GUEROLA, S.A.";02;461;13E;1;71,47;42,95
06/05/2026;461;461000691;"461000691 GUEROLA, S.A.";02;461;149;2;193,37;168,4
06/05/2026;461;461000691;"461000691 GUEROLA, S.A.";02;461;181;3;226,38;195,09
06/05/2026;461;461000693;461000693 AMADO SALVADOR SAU;01;461;13E;1;58,09;38,75
06/05/2026;461;461000693;461000693 AMADO SALVADOR SAU;01;461;283;1;41,74;24
06/05/2026;461;461000693;461000693 AMADO SALVADOR SAU;02;461;089;1;72,52;56,48
06/05/2026;461;461000693;461000693 AMADO SALVADOR SAU;02;461;211;1;65,32;56,5
06/05/2026;461;461000744;461000744 MIGUEL SALVADOR SENCHERMES;02;461;149;1;98,78;67,19
06/05/2026;461;461000745;"461000745 ENTIDAD MAYA, S.L.";02;461;089;2;71,86;67,46
06/05/2026;461;461000745;"461000745 ENTIDAD MAYA, S.L.";02;461;283;3;119,63;108,19
06/05/2026;461;461000745;"461000745 ENTIDAD MAYA, S.L.";02;461;301;2;77,29;68,18
06/05/2026;461;461000745;"461000745 ENTIDAD MAYA, S.L.";17;461;461;7;87,73;106,56
06/05/2026;461;461000775;461000775 ACEITES VICENTE PEREZ - ACEITES REY D.JAIME;01;461;089;4;368,06;212
06/05/2026;461;461000775;461000775 ACEITES VICENTE PEREZ - ACEITES REY D.JAIME;01;461;451;7;644,11;415,24
06/05/2026;461;461000801;461000801 BALTRANS INTERCONTINENTAL S.L.;01;461;089;2;75,22;48,8
06/05/2026;461;461000801;461000801 BALTRANS INTERCONTINENTAL S.L.;01;461;13E;1;24,56;26,1
06/05/2026;461;461000815;461000815 FRITOPER (MICRO);02;461;241;3;193,98;126,42
06/05/2026;461;461000815;461000815 FRITOPER S.L.;02;461;391;2;134,38;92,1
06/05/2026;461;461000816;461000816 DISEÑOS Y DECORADOS CERAMICOS. S.L;01;283;461;1;54,68;39,9
06/05/2026;461;461000904;461000904 PRISMICA SL - EFECTOLED;01;461;089;1;87,51;24
06/05/2026;461;461000904;461000904 PRISMICA SL - EFECTOLED;01;461;231;1;84,36;58,56
06/05/2026;461;461000904;461000904 PRISMICA SL - EFECTOLED;01;461;291;1;79,24;54,56
06/05/2026;461;461000904;461000904 PRISMICA SL - EFECTOLED;01;461;331;1;82,78;58,67
06/05/2026;461;461000904;461000904 PRISMICA SL - EFECTOLED;01;461;411;1;79,24;51,42
06/05/2026;461;461000914;461000914 PROMETAL SECURITY SEALS SL;02;461;059;1;54,88;34,38
06/05/2026;461;461000932;461000932 DHL - CONFORAMA SALT;01;179;031;1;71,5;77,53
06/05/2026;461;461000932;461000932 DHL- CONFORAMA MADRID;01;283;291;1;62,66;68,43
06/05/2026;461;461000954;461000954 HAIR SYSTEMS PROJECT AGV SLL;01;461;331;2;212,3;125,78
06/05/2026;461;461000954;461000954 HAIR SYSTEMS PROJECT AGV SLL;01;461;471;1;92,56;54,88
06/05/2026;461;461000954;461000954 HAIR SYSTEMS PROJECT AGV SLL;17;461;461;2;94,27;61,22
06/05/2026;461;461000964;461000964 NATURVAL APICOLA S.L.U;02;461;283;1;56,36;22,34
06/05/2026;461;461000994;461000994 MERCADONA 4329;01;491;461;1;81,95;52,43
06/05/2026;461;461000994;461000994 TALLER SAN DALMACIO;01;285;072;1;210,74;140,9
06/05/2026;461;461001006;461001006 JANOSCHKA ESPAÑA SL;01;461;301;1;39,61;27,36
06/05/2026;461;461001028;461001028 GREAT SOLUTIONS SL;01;461;301;1;62,04;45,17
06/05/2026;461;461001041;461001041 LEVANDIET S.L;01;461;089;4;344,74;212
06/05/2026;461;461001049;461001049 CLEAN UP SOLUTIONS IBERIA SL;02;461;149;1;57,02;53,51
06/05/2026;461;461001049;461001049 CLEAN UP SOLUTIONS IBERIA SL;02;461;439;1;43,57;35,34
06/05/2026;461;461001049;461001049 CLEAN UP SOLUTIONS IBERIA SL;17;461;461;2;32,08;26,64
06/05/2026;461;461001050;461001050 CLICK- CERMICA FERRS;01;179;461;1;64,47;23,55
06/05/2026;461;461001052;461001052 CENTRO DE JARDINERIA KUKA SL;02;461;283;1;37,45;22,34
06/05/2026;461;461001102;461001102 LABORATORIOS JG S.L;02;461;041;2;136,02;111,18
06/05/2026;461;461001102;461001102 LABORATORIOS JG S.L;02;461;087;4;229,54;140,6
06/05/2026;461;461001102;461001102 LABORATORIOS JG S.L;02;461;291;1;75,53;61,58
06/05/2026;461;461001104;461001104 LEGENDARIO S.L.;01;461;179;1;79,42;48,54
06/05/2026;461;461001104;461001104 LEGENDARIO S.L.;01;461;251;4;348,49;331,09
06/05/2026;461;461001104;461001104 LEGENDARIO S.L.;01;461;283;2;150,79;111,54
06/05/2026;461;461001104;461001104 LEGENDARIO S.L.;01;461;412;1;96,17;74,52
06/05/2026;461;461001112;461001112 DON GEARBOX SL;01;461;328;1;76,52;45,11
06/05/2026;461;461001124;461001124 MARCHANTIA 2020 S.L;01;461;089;1;65,96;56,07
06/05/2026;461;461001143;461001143 APISOL S.A.;02;461;242;4;453,95;300,04
06/05/2026;461;461001143;461001143 APISOL S.A.;17;461;461;4;204,4;132,08
06/05/2026;461;461001156;461001156 UTISTIL S.L;01;461;089;1;82,57;44,31
06/05/2026;461;461001166;461001166 NOA - HOTEL BARROSA PARK - ECONOMAT;17;119;119;2;0;0
06/05/2026;461;461001166;461001166 NOATUM LOGISTICS;01;461;089;2;91,57;65,43
06/05/2026;461;461001166;461001166 NOATUM LOGISTICS;01;461;149;1;38,12;30,11
06/05/2026;461;461001166;461001166 NOATUM LOGISTICS;01;461;26E;1;80,19;56,21
06/05/2026;461;461001166;461001166 NOATUM LOGISTICS;01;461;271;2;141,11;117,74
06/05/2026;461;461001166;461001166 NOATUM LOGISTICS;01;461;283;1;30,97;20,45
06/05/2026;461;461001166;461001166 NOATUM LOGISTICS;01;461;328;2;96,18;68,94
06/05/2026;461;461001166;461001166 NOATUM LOGISTICS;01;461;411;2;72;53,98
06/05/2026;461;461001166;461001166 NOATUM LOGISTICS;01;461;439;4;194,87;154,46
06/05/2026;461;461001166;461001166 NOATUM LOGISTICS;01;461;483;1;74,04;61,04
06/05/2026;461;461001166;461001166 NOATUM LOGISTICS;17;461;461;2;68,56;59,45
06/05/2026;461;461001191;461001191 TALLERES PORTOLES SL;01;461;303;1;70,22;40,94
06/05/2026;461;461001237;461001237 PICDA SL;02;461;031;4;159,13;109,52
06/05/2026;461;461001237;461001237 PICDA SL;02;461;041;4;265,11;234,08
06/05/2026;461;461001237;461001237 PICDA SL;02;461;072;5;346,72;284,16
06/05/2026;461;461001237;461001237 PICDA SL;02;461;089;5;315,26;134,03
06/05/2026;461;461001237;461001237 PICDA SL;02;461;152;2;112,99;85,16
06/05/2026;461;461001237;461001237 PICDA SL;02;461;181;2;91,19;60,24
06/05/2026;461;461001237;461001237 PICDA SL;02;461;201;2;146,97;120,86
06/05/2026;461;461001237;461001237 PICDA SL;02;461;26E;2;119,16;63,62
06/05/2026;461;461001237;461001237 PICDA SL;02;461;283;11;478,91;326,23
06/05/2026;461;461001237;461001237 PICDA SL;02;461;291;2;88,56;64,96
06/05/2026;461;461001237;461001237 PICDA SL;02;461;292;5;361,12;302,35
06/05/2026;461;461001237;461001237 PICDA SL;02;461;302;4;245,09;176,48
06/05/2026;461;461001237;461001237 PICDA SL;02;461;411;1;72,49;60,88
06/05/2026;461;461001237;461001237 PICDA SL;02;461;439;3;163,65;118,92
06/05/2026;461;461001237;461001237 PICDA SL;02;461;451;2;78,73;56,9
06/05/2026;461;461001237;461001237 PICDA SL;02;461;482;2;89,19;64,82
06/05/2026;461;461001237;461001237 PICDA SL;02;461;501;2;75,25;62,74
06/05/2026;461;461001237;461001237 PICDA SL;02;461;PTL;4;238,06;200,64
06/05/2026;461;461001237;461001237 PICDA SL;02;461;PTO;1;108,68;98,89
06/05/2026;461;461001237;461001237 PICDA SL;17;461;461;8;235,4;190,6
06/05/2026;461;461001257;461001257 EMBALAJES VIDAL ALBIÑANA SL;02;461;291;1;67,25;52,38
06/05/2026;461;461001270;"461001270 EMPRESA WATER OSMOSIS DEPURE, S.L.";01;412;461;1;89,17;64,86
06/05/2026;461;461001270;461001270 TRA-SERVIAQUA GALICIA S.L.U.;01;152;461;1;89,17;65,17
06/05/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;01;461;701;1;127,04;82,73
06/05/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;02;461;089;2;148,4;74,62
06/05/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;02;461;283;2;102,42;47,46
06/05/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;02;461;301;1;66,11;37,97
06/05/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;02;461;701;1;70,03;51,55
06/05/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;17;461;461;3;127,83;82,14
06/05/2026;461;461001274;461001274 PLA ALBERT SL;02;461;01E;1;45,92;51,19
06/05/2026;461;461001274;461001274 PLA ALBERT SL;02;461;089;2;97,14;70,74
06/05/2026;461;461001274;461001274 PLA ALBERT SL;02;461;119;1;55,12;56,5
06/05/2026;461;461001274;461001274 PLA ALBERT SL;02;461;271;1;50,77;57,63
06/05/2026;461;461001274;461001274 PLA ALBERT SL;02;461;283;6;231,75;204,14
06/05/2026;461;461001274;461001274 PLA ALBERT SL;02;461;361;2;101,55;115,28
06/05/2026;461;461001274;461001274 PLA ALBERT SL;02;461;391;1;47,77;53,79
06/05/2026;461;461001274;461001274 PLA ALBERT SL;02;461;501;5;203,06;199,5
06/05/2026;461;461001274;461001274 PLA- RESA / IBERIAN INTERESPAN;01;089;461;1;67,26;37,96
06/05/2026;461;461001278;461001278 PBX DEV.GOTOR COMUNICACIONES SA;01;501;461;1;0;0
06/05/2026;461;461001313;461001313 BERVIBOX SL;02;461;PTL;3;370,33;249,39
06/05/2026;461;461001344;461001344 TST NO TEJIDO S.L;01;461;089;2;117,42;84,04
06/05/2026;461;461001345;"461001345 SEIPASA,S.A";01;461;119;2;186,67;161,49
06/05/2026;461;461001345;"461001345 SEIPASA,S.A";01;461;152;1;141,81;112,39
06/05/2026;461;461001345;"461001345 SEIPASA,S.A";01;461;292;1;103,97;89,45
06/05/2026;461;461001345;"461001345 SEIPASA,S.A";01;461;491;1;117,56;92,98
06/05/2026;461;461001348;461001348 PAVICRET S.L.;02;461;032;3;187,33;149,28
06/05/2026;461;461001352;461001352 TEYCOVAL 2010 SL;01;461;031;1;27,89;25,11
06/05/2026;461;461001352;461001352 TEYCOVAL 2010 SL;01;461;089;1;27,79;24
06/05/2026;461;461001352;461001352 TEYCOVAL 2010 SL;01;461;128;1;49,47;37,61
06/05/2026;461;461001352;461001352 TEYCOVAL 2010 SL;02;461;501;1;56,61;47,94
06/05/2026;461;461001378;"461001378 GESPIPAFRI, S.L. (PRODUCTOS MONTI)";03;149;461;1;74,87;55,41
06/05/2026;461;461001378;"461001378 LAMIPOL, SL";01;461;149;3;213,88;168,53
06/05/2026;461;461001378;"461001378 LAMIPOL, SL";01;461;179;5;407,56;280,1
06/05/2026;461;461001378;"461001378 LAMIPOL, SL";01;461;391;1;65,46;43,45
06/05/2026;461;461001378;"461001378 LAMIPOL, SL";01;461;471;2;151,68;114,36
06/05/2026;461;461001385;461001385 ARQUISOLUX CARBUTTI SL - NATURCLAY;01;461;01E;1;74,06;47,94
06/05/2026;461;461001393;"461001393 SALAMANDRA LUZ, SL";02;461;041;1;85,99;62,71
06/05/2026;461;461001393;"461001393 SALAMANDRA LUZ, SL";02;461;062;1;80,81;55,97
06/05/2026;461;461001393;"461001393 SALAMANDRA LUZ, SL";02;461;283;1;47,83;35,67
06/05/2026;461;461001393;"461001393 SALAMANDRA LUZ, SL";02;461;411;4;251,35;183,52
06/05/2026;461;461001393;"461001393 SALAMANDRA LUZ, SL";02;461;501;1;64,67;47,94
06/05/2026;461;461001394;461001394 COVIÑAS COOP V;01;461;073;1;155,74;120,88
06/05/2026;461;461001404;"461001404 NEGOCIOS INTELIGENTES 7EXPERIENCE,";01;461;031;1;58,69;40,94
06/05/2026;461;461001404;"461001404 NEGOCIOS INTELIGENTES 7EXPERIENCE,";01;461;283;3;177,37;107,82
06/05/2026;461;461001404;"461001404 NEGOCIOS INTELIGENTES 7EXPERIENCE,";01;461;PTL;1;133,92;98,89
06/05/2026;461;461001405;461001405 ERNESTO- ABONOS CONDE;02;461;109;1;79,99;57,7
06/05/2026;461;461001410;461001410 GRUPAUTO S.A.;02;461;031;1;58,34;42,25
06/05/2026;461;461001414;461001414 SANIDECO TRADING SL;01;461;303;1;38,84;24,2
06/05/2026;461;461001423;461001423 ENVAL S.A;02;461;031;1;47,27;34,31
06/05/2026;461;461001436;461001436 GLOBAL LABEL S.L.;01;461;401;1;44,01;28,35
06/05/2026;461;461001436;461001436 GLOBAL LABEL S.L.;02;461;181;1;45,54;30,12
06/05/2026;461;461001436;461001436 GLOBAL- ZOKA PHARMA;17;461;461;1;24,45;18,73
06/05/2026;461;461001447;461001447 LUCAPSMATIC SL;01;461;032;1;42,96;25,11
06/05/2026;461;461001447;461001447 LUCAPSMATIC SL;01;461;471;1;56,7;36,04
06/05/2026;461;461001451;461001451 AZA – LABORATORIOS KIN;03;461;451;4;266,15;178,2
06/05/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;089;5;204,31;198,45
06/05/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;159;2;146,4;132,8
06/05/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;271;3;205,83;186,51
06/05/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;283;1;34,53;36,02
06/05/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;301;1;39,14;40,48
06/05/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;471;1;48,15;48,01
06/05/2026;461;461001466;461001466 QUADRUM DIGITAL DL;02;461;031;1;53,99;38,55
06/05/2026;461;461001467;461001467 END- TRANSPORTES FERNANDO GARCIA;02;461;031;3;152,48;108,84
06/05/2026;461;461001467;461001467 ENDOR-MULTISERVICIOS EXPRESS SL;03;031;461;1;57,53;40,94
06/05/2026;461;461001478;461001478 NOVASAC PACKAGING-CASPO;02;461;152;2;167,42;125,76
06/05/2026;461;461001484;461001484 PRODUCTOS ANDRANIS SLU;01;461;483;1;78,98;73,4
06/05/2026;461;461001491;"461001491 DREAM HOME TEXTIL, S.L.";01;461;149;1;67,62;53,03
06/05/2026;461;461001491;"461001491 DREAM HOME TEXTIL, S.L.";01;461;331;2;181,9;133,1
06/05/2026;461;461001491;"461001491 DREAM HOME TEXTIL, S.L.";01;461;363;1;84,8;60,01
06/05/2026;461;461001491;"461001491 DREAM HOME TEXTIL, S.L.";01;461;491;1;80,71;56,79
06/05/2026;461;461001512;"461001512 GABOL, S.L.";01;461;031;7;306,93;244,51
06/05/2026;461;461001512;"461001512 GABOL, S.L.";01;461;089;2;107,58;79,2
06/05/2026;461;461001517;461001517 PLASTIDEL ENVASES SL;02;461;089;1;50,22;37,61
06/05/2026;461;461001518;461001518 AGV (BONAIRE);01;461;089;2;139,96;79,97
06/05/2026;461;461001518;461001518 AGV (BONAIRE);01;461;283;1;98,87;61,98
06/05/2026;461;461001518;461001518 AGV (BONAIRE).;01;461;089;1;91,09;56,07
06/05/2026;461;461001518;461001518 AGV (BONAIRE).;01;461;251;1;133,39;109,21
06/05/2026;461;461001518;461001518 AGV - JOSE LUIS LAGARES;01;291;461;2;256,69;136,98
06/05/2026;461;461001518;461001518 AGV QUART 2;01;461;451;1;121,39;71,33
06/05/2026;461;461001531;461001531 BIZERBA IBERIA ESPAÑA SA;02;461;301;1;51,88;36,03
06/05/2026;461;461001536;461001536 TAB - POLIURETANOS REYMAR SL;01;283;461;1;62,09;47,18
06/05/2026;461;461001547;461001547 JALANCINA NATURE SL;01;461;031;1;48,03;38,15
06/05/2026;461;461001547;461001547 JALANCINA NATURE SL;01;461;501;1;41,94;36,17
06/05/2026;461;461001549;"461001549 SUMINISTRES I SERIGRAFIA YCEL ,SL";01;461;031;5;302,7;222,07
06/05/2026;461;461001549;"461001549 SUMINISTRES I SERIGRAFIA YCEL ,SL";17;461;461;1;50,95;41,95
06/05/2026;461;461001551;461001551 HIDRO WATER SLU;01;461;119;4;251,62;228,66
06/05/2026;461;461001551;461001551 HIDRO WATER SLU;01;461;231;4;316,82;254,01
06/05/2026;461;461001551;461001551 HIDRO WATER SLU;01;461;301;2;110,14;85,74
06/05/2026;461;461001562;"461001562 GOTE, S.A.";01;461;089;4;169,75;123,32
06/05/2026;461;461001562;"461001562 GOTE, S.A.";01;461;119;1;67,95;58,68
06/05/2026;461;461001562;"461001562 GOTE, S.A.";01;461;241;1;57,23;40,4
06/05/2026;461;461001562;"461001562 GOTE, S.A.";01;461;301;1;56,49;38,21
06/05/2026;461;461001562;"461001562 GOTE, S.A.";01;461;411;1;64,69;51,42
06/05/2026;461;461001566;461001566 EXPORT TRADING TEXTILE SL;02;461;201;2;145,36;93,02
06/05/2026;461;461001569;461001569 ZOCOCITY SL;02;461;283;1;47,02;35,67
06/05/2026;461;461001578;461001578 CONSERVAS CYDONIA;02;461;02E;1;71,95;55,71
06/05/2026;461;461001579;461001579 GENERAL OIL S.L;02;461;041;4;445,99;386,53
06/05/2026;461;461001581;461001581 VAYOIL TEXTIL SA;02;461;128;2;94,97;45,47
06/05/2026;461;461001582;461001582 MILAN BAÑOS ESPAÑA SL;01;461;331;1;72,54;53,37
06/05/2026;461;461001582;461001582 MILAN BAÑOS ESPAÑA SL;17;461;461;1;27,42;18,73
06/05/2026;461;461001607;461001607 NAUTIC MOTOR VALENCIA SL;02;461;031;2;91,1;62,62
06/05/2026;461;461001618;461001618 SALES ALAPONT;02;461;01E;1;90,54;61,83
06/05/2026;461;461001618;461001618 SALES ALAPONT;02;461;201;1;57,23;35,37
06/05/2026;461;461001621;461001621 LABORATORIOS BELLOCH S.A;02;461;089;1;30;16,77
06/05/2026;461;461001621;461001621 LABORATORIOS BELLOCH S.A;02;461;131;1;43,62;22,88
06/05/2026;461;461001621;461001621 LABORATORIOS BELLOCH S.A;02;461;192;3;198,69;125,8
06/05/2026;461;461001621;461001621 LABORATORIOS BELLOCH S.A;02;461;283;2;55,34;29,58
06/05/2026;461;461001621;461001621 LABORATORIOS BELLOCH S.A;02;461;391;1;76,61;49,01
06/05/2026;461;461001621;461001621 LABORATORIOS BELLOCH S.A;02;461;411;2;112,56;68,24
06/05/2026;461;461001622;"461001622 INDUSTRIAS SEF, SL";01;461;089;1;37,46;18,43
06/05/2026;461;461001645;461001645 ICE CREAM FOR PETS SL;02;461;483;1;74,77;49,94
06/05/2026;461;461001647;461001647 PREPARADOS NATURALES EL PAELLER;01;461;302;2;143,15;87,3
06/05/2026;461;461001650;461001650 ABANICO EXPRESS S.L.;02;461;073;2;226,09;155,38
06/05/2026;461;461001652;461001652 NUEVAS TECNICAS QUIMICAS SL;02;461;031;3;189,32;114,15
06/05/2026;461;461001652;461001652 NUEVAS TECNICAS QUIMICAS SL;02;461;283;3;203,42;124,8
06/05/2026;461;461001652;461001652 NUEVAS TECNICAS QUIMICAS SL;02;461;352;2;681,8;494,6
06/05/2026;461;461001652;461001652 NUEVAS TECNICAS QUIMICAS SL;02;461;361;2;247,1;166,4
06/05/2026;461;461001652;461001652 NUEVAS TECNICAS QUIMICAS SL;02;461;PTO;3;564,99;397,8
06/05/2026;461;461001652;461001652 NUEVAS TECNICAS QUIMICAS SL;17;461;461;4;186,85;130,72
06/05/2026;461;461001660;461001660 MEYSSER S.L;08;461;089;1;65,74;38,18
06/05/2026;461;461001670;461001670 SARTE AUDIO ELITE S.L;01;461;PTL;1;90,77;59,46
06/05/2026;461;461001677;461001677 PALOMATIC S.L;02;461;179;1;78,24;42,78
06/05/2026;461;461001682;461001682 GECOVE (AYSC VALENCIA);02;461;26E;3;228,01;134,69
06/05/2026;461;461001685;461001685 ALMACEN AYSC VALENCIA S.L;02;461;089;4;301,84;176,68
06/05/2026;461;461001686;461001686 TAOP PARTS S.L.;01;461;371;1;264,19;73,75
06/05/2026;461;461001686;461001686 TAOP PARTS S.L.;01;461;439;1;36,03;19,05
07/05/2026;089;089000036;BODEGAS FILLABOA;01;363;089;1;106,84;1
07/05/2026;089;089000036;COMERCIAL MALONDA;01;461;PTL;4;0;0
07/05/2026;089;089000036;FRANCISCO  M SANZHEZ  RUIZ;01;149;089;1;99,29;1
07/05/2026;089;089000036;LA ESPECIALISTA COSLADA;01;283;031;1;0;0
07/05/2026;089;089000036;LA ESPECIALISTA MALAGA;01;291;412;1;0;0
07/05/2026;089;089000036;PERFILES BLANCO;01;283;089;1;76,62;1
07/05/2026;089;089000036;STPEPHANIE  SMITH;01;179;319;1;0;0
07/05/2026;089;089000036;TRANSBERRIA;07;011;089;2;155,4;2
07/05/2026;089;089000036;ZENNIO;01;451;089;1;78,78;1
07/05/2026;089;089000070;"MONLAB, S.L.";01;089;031;2;144,61;83,92
07/05/2026;089;089000070;"MONLAB, S.L.";01;089;501;1;55,04;34,4
07/05/2026;089;089000070;"MONLAB, S.L.";02;089;089;3;96,04;41,57
07/05/2026;089;089000088;"ELECCIO BELLA,S.L.";02;089;461;1;57,2;1
07/05/2026;089;089000094;"FLOORFLEX,S.L.";02;089;089;1;22,66;10,95
07/05/2026;089;089000094;"FLOORFLEX,S.L.";02;089;283;1;46,41;30,06
07/05/2026;089;089000107;BENITO SALLENT;02;089;089;3;106,84;51,84
07/05/2026;089;089000107;BENITO SALLENT;02;089;222;2;140,3;72,12
07/05/2026;089;089000107;BENITO SALLENT;02;089;451;2;159,72;85,02
07/05/2026;089;089000107;BENITO SALLENT;PA;089;089;0;14,62;0
07/05/2026;089;089000125;"MATERIAS PRIMAS ABRASIVAS, S.L.";02;089;089;2;82,02;37,68
07/05/2026;089;089000125;"MATERIAS PRIMAS ABRASIVAS, S.L.";02;089;301;1;76,62;39,18
07/05/2026;089;089000125;"MATERIAS PRIMAS ABRASIVAS, S.L.";02;089;461;1;37,77;23,31
07/05/2026;089;089000138;APLIVEN;02;089;089;1;28,06;15,31
07/05/2026;089;089000138;APLIVEN;02;089;328;1;80,94;49,18
07/05/2026;089;089000138;RHEA -APLIVEN -  GETAFE;01;283;411;2;0;0
07/05/2026;089;089000138;SERVIGROUO VENDING;02;089;482;2;146,77;92,26
07/05/2026;089;089000139;UNICASA;02;089;089;1;26;15,31
07/05/2026;089;089000139;UNICASA;02;089;128;1;50;31,4
07/05/2026;089;089000139;UNICASA;02;089;179;1;37;23,08
07/05/2026;089;089000139;UNICASA;02;089;271;1;79;49,18
